User_ID,Platform,Country,Age,Gender,Post_Type,Engagements,Misinformation_Spread
User_593,Facebook,China,42,Male,Video,200,0
User_594,Facebook,China,63,Female,Mixed,469,0
User_595,Facebook,China,26,Female,Text,216,0
User_596,Facebook,China,50,Female,Video,416,0
User_597,Facebook,China,51,Male,Image,151,1
User_598,Facebook,China,25,Male,Video,39,1
User_599,Facebook,China,37,Male,Mixed,353,0
User_600,Facebook,China,55,Male,Mixed,92,1
User_601,Facebook,China,20,Female,Text,293,0
User_602,Facebook,China,24,Female,Text,260,1
User_603,Facebook,China,36,Female,Image,129,1
User_604,Facebook,China,53,Male,Image,274,0
User_605,Facebook,China,42,Female,Text,236,0
User_606,Facebook,China,31,Female,Mixed,77,1
User_607,Facebook,China,19,Female,Image,95,1
User_608,Facebook,China,33,Male,Text,441,0
User_609,Facebook,China,52,Male,Image,59,1
User_610,Facebook,China,38,Male,Mixed,366,1
User_611,Facebook,China,50,Female,Text,454,0
User_612,Facebook,China,52,Female,Mixed,489,1
User_613,Facebook,China,62,Female,Mixed,341,1
User_614,Facebook,China,63,Female,Text,156,1
User_615,Facebook,China,46,Male,Text,316,0
User_616,Facebook,China,46,Female,Video,464,0
User_617,Facebook,China,21,Male,Text,76,1
User_618,Facebook,China,19,Male,Video,448,1
User_619,Facebook,China,25,Female,Image,223,0
User_620,Facebook,China,34,Male,Image,227,1
User_621,Facebook,China,36,Male,Text,450,0
User_622,Facebook,China,52,Male,Video,441,0
User_623,Facebook,China,30,Female,Text,311,0
User_624,Facebook,China,25,Male,Mixed,362,0
User_625,Facebook,China,38,Male,Mixed,327,0
User_626,Facebook,China,58,Male,Text,314,1
User_627,Facebook,China,41,Female,Video,432,1
User_628,Facebook,China,56,Male,Video,156,0
User_629,Facebook,China,63,Male,Mixed,117,1
User_630,Facebook,China,25,Other,Text,118,1
User_631,Facebook,China,65,Male,Image,112,1
User_632,Facebook,China,22,Male,Video,183,0
User_633,Facebook,China,62,Female,Text,184,1
User_634,Facebook,China,35,Male,Image,170,0
User_635,Facebook,China,35,Male,Video,421,1
User_636,Facebook,China,50,Male,Video,152,1
User_637,Facebook,China,19,Female,Text,211,0
User_638,Facebook,China,28,Female,Image,219,0
User_639,Facebook,China,26,Female,Mixed,268,1
User_640,Facebook,China,44,Female,Text,175,1
User_641,Facebook,China,47,Male,Text,434,0
User_642,Facebook,China,52,Male,Video,310,0
User_643,Facebook,China,54,Male,Text,136,0
User_644,Facebook,China,40,Female,Image,293,0
User_645,Facebook,China,60,Male,Video,438,0
User_646,Facebook,China,55,Female,Mixed,373,1
User_647,Facebook,China,20,Male,Mixed,344,1
User_648,Facebook,China,40,Male,Mixed,169,0
User_649,Facebook,China,53,Male,Mixed,176,1
User_650,Facebook,China,45,Male,Mixed,430,1
User_651,Facebook,China,18,Other,Video,166,1
User_652,Facebook,China,35,Female,Video,488,1
User_653,Facebook,China,28,Male,Image,73,1
User_654,Facebook,China,51,Female,Mixed,213,1
User_655,Facebook,China,48,Female,Text,443,0
User_656,Facebook,China,41,Female,Video,54,0
User_657,Facebook,China,44,Male,Video,457,0
User_658,Facebook,China,23,Female,Video,254,0
User_659,Facebook,China,54,Female,Text,179,0
User_660,Facebook,China,52,Female,Mixed,283,1
User_661,Facebook,China,46,Male,Video,135,0
User_662,Facebook,China,62,Other,Image,77,1
User_663,Facebook,China,58,Female,Image,374,1
User_664,Facebook,China,40,Male,Image,363,0
User_665,Facebook,China,38,Male,Mixed,30,1
User_666,Facebook,China,56,Female,Text,101,1
User_667,Facebook,China,52,Male,Image,148,0
User_668,Facebook,China,34,Female,Image,113,0
User_669,Facebook,China,41,Female,Text,496,0
User_670,Facebook,China,45,Female,Text,173,1
User_671,Facebook,China,44,Other,Video,319,1
User_672,Facebook,China,29,Male,Image,404,1
User_673,Facebook,China,22,Female,Mixed,434,1
User_674,Facebook,China,29,Other,Video,156,1
User_675,Facebook,China,61,Male,Mixed,79,1
User_676,Facebook,China,53,Male,Text,455,1
User_677,Facebook,China,32,Female,Mixed,258,0
User_678,Facebook,China,34,Female,Image,228,0
User_679,Facebook,China,64,Female,Mixed,400,1
User_680,Facebook,China,65,Other,Mixed,125,0
User_681,Facebook,China,34,Female,Mixed,337,0
User_682,Facebook,China,55,Male,Text,22,1
User_683,Facebook,China,48,Female,Image,489,1
User_684,Facebook,China,39,Female,Image,403,0
User_685,Facebook,China,38,Male,Image,178,0
User_686,Facebook,China,47,Other,Video,172,1
User_687,Facebook,China,25,Other,Mixed,336,0
User_688,Facebook,China,20,Female,Text,46,1
User_689,Facebook,China,54,Male,Mixed,398,1
User_690,Facebook,China,26,Female,Mixed,44,1
User_691,Facebook,China,57,Male,Image,439,0
User_692,Facebook,China,21,Male,Image,84,0
User_693,Facebook,China,20,Female,Text,182,1
User_694,Facebook,China,62,Other,Video,367,0
User_695,Facebook,China,57,Male,Image,243,0
User_696,Facebook,China,55,Male,Image,483,0
User_697,Facebook,China,64,Male,Image,304,0
User_698,Facebook,China,40,Other,Image,64,1
User_699,Facebook,China,46,Female,Video,330,1
User_700,Facebook,China,47,Other,Text,412,0
User_701,Facebook,China,42,Male,Text,192,1
User_702,Facebook,China,27,Female,Mixed,63,0
User_703,Facebook,China,49,Female,Image,421,0
User_704,Facebook,China,41,Male,Image,200,0
User_705,Facebook,China,40,Female,Mixed,128,0
User_706,Facebook,China,51,Male,Image,136,0
User_707,Facebook,China,29,Male,Text,488,0
User_708,Facebook,China,46,Male,Mixed,223,1
User_709,Facebook,China,40,Female,Mixed,434,0
User_710,Facebook,China,61,Female,Text,165,0
User_711,Facebook,China,18,Male,Text,420,1
User_712,Facebook,China,21,Female,Video,316,0
User_713,Facebook,China,23,Male,Mixed,188,0
User_714,Facebook,China,40,Male,Text,325,1
User_715,Facebook,China,27,Male,Text,414,1
User_716,Facebook,China,54,Other,Mixed,20,1
User_717,Facebook,China,64,Other,Text,30,0
User_718,Facebook,China,36,Female,Image,410,0
User_719,Facebook,China,65,Male,Mixed,50,0
User_720,Facebook,China,65,Male,Image,236,0
User_721,Facebook,China,24,Female,Image,238,1
User_722,Facebook,China,48,Female,Text,338,1
User_723,Facebook,China,39,Male,Text,352,1
User_724,Facebook,China,51,Male,Mixed,272,0
User_725,Facebook,China,20,Male,Mixed,437,0
User_726,Facebook,China,57,Male,Text,365,0
User_727,Facebook,China,60,Male,Text,58,0
User_728,Facebook,China,27,Female,Video,62,1
User_729,Facebook,China,30,Male,Mixed,267,0
User_730,Facebook,China,53,Other,Video,418,1
User_731,Facebook,China,55,Female,Image,381,0
User_732,Facebook,China,60,Female,Image,197,0
User_733,Facebook,China,18,Male,Mixed,281,1
User_734,Facebook,China,57,Male,Mixed,292,1
User_735,Facebook,China,59,Female,Image,242,0
User_736,Facebook,China,23,Male,Mixed,162,1
User_737,Facebook,China,24,Male,Image,21,0
User_738,Facebook,China,60,Female,Text,144,1
User_739,Facebook,China,26,Female,Mixed,234,1
User_740,Facebook,China,25,Male,Video,141,1
User_741,Facebook,China,46,Male,Image,235,0
User_742,Facebook,China,32,Male,Mixed,227,1
User_743,Facebook,China,57,Other,Text,321,1
User_744,Facebook,China,28,Other,Mixed,287,0
User_745,Facebook,China,43,Male,Image,450,1
User_746,Facebook,China,27,Male,Video,276,1
User_747,Facebook,China,25,Female,Video,360,1
User_748,Facebook,China,60,Female,Video,61,0
User_749,Facebook,China,64,Male,Image,251,1
User_750,Facebook,China,22,Male,Text,468,0
User_751,Facebook,China,50,Other,Video,235,0
User_752,Facebook,China,38,Other,Image,303,1
User_753,Facebook,China,35,Female,Image,406,0
User_754,Facebook,China,20,Male,Text,17,0
User_755,Facebook,China,60,Female,Text,249,1
User_756,Facebook,China,28,Male,Mixed,79,0
User_757,Facebook,China,21,Other,Mixed,193,1
User_758,Facebook,China,43,Female,Mixed,148,0
User_759,Facebook,China,35,Female,Video,367,1
User_760,Facebook,China,43,Male,Mixed,380,1
User_761,Facebook,China,51,Female,Video,254,1
User_762,Facebook,China,51,Female,Text,371,0
User_763,Facebook,China,49,Male,Image,330,0
User_764,Facebook,China,34,Male,Mixed,251,1
User_765,Facebook,China,39,Female,Text,83,1
User_766,Facebook,China,45,Other,Image,264,1
User_767,Facebook,China,41,Female,Mixed,331,1
User_768,Facebook,China,65,Male,Text,164,0
User_769,Facebook,China,20,Female,Text,19,1
User_770,Facebook,China,44,Other,Text,169,1
User_771,Facebook,China,24,Male,Mixed,413,1
User_772,Facebook,China,52,Male,Video,100,0
User_773,Facebook,China,34,Female,Mixed,358,1
User_774,Facebook,China,44,Male,Text,123,1
User_775,Facebook,China,43,Other,Mixed,352,1
User_776,Facebook,China,28,Female,Text,387,1
User_777,Facebook,China,39,Female,Text,434,1
User_778,Facebook,China,22,Female,Mixed,444,0
User_779,Facebook,China,29,Female,Video,118,0
User_780,Facebook,China,64,Other,Image,49,0
User_781,Facebook,China,31,Female,Image,93,0
User_782,Facebook,China,62,Female,Text,377,0
User_783,Facebook,China,56,Male,Image,484,0
User_784,Facebook,China,32,Female,Text,204,0
User_785,Facebook,China,44,Female,Text,173,1
User_786,Facebook,China,41,Male,Mixed,332,1
User_787,Facebook,China,40,Male,Mixed,288,1
User_788,Facebook,China,48,Male,Image,178,0
User_789,Facebook,China,23,Male,Image,177,0
User_790,Facebook,China,55,Male,Mixed,12,1
User_791,Facebook,China,39,Female,Mixed,341,0
User_792,Facebook,China,53,Female,Text,406,0
User_793,Facebook,China,47,Male,Text,121,1
User_794,Facebook,China,31,Male,Mixed,388,1
User_795,Facebook,China,53,Other,Mixed,31,0
User_796,Facebook,China,38,Male,Mixed,68,0
User_797,Facebook,China,59,Female,Video,171,1
User_798,Facebook,China,26,Male,Mixed,19,0
User_799,Facebook,China,34,Female,Mixed,120,1
User_800,Facebook,China,38,Female,Text,330,1
User_801,Facebook,China,53,Other,Video,97,0
User_802,Facebook,China,32,Female,Video,207,1
User_803,Facebook,China,40,Male,Text,135,0
User_804,Facebook,China,51,Female,Text,82,0
User_805,Facebook,China,23,Female,Text,12,0
User_806,Facebook,China,29,Female,Text,192,1
User_807,Facebook,China,34,Male,Video,109,1
User_808,Facebook,China,21,Male,Video,52,1
User_809,Facebook,China,57,Female,Text,279,1
User_810,Facebook,China,21,Female,Text,348,1
User_811,Facebook,China,50,Other,Video,202,0
User_812,Facebook,China,33,Female,Text,249,1
User_813,Facebook,China,52,Other,Mixed,388,1
User_814,Facebook,China,42,Male,Mixed,437,0
User_815,Facebook,China,39,Female,Text,337,0
User_816,Facebook,China,20,Female,Video,92,1
User_817,Facebook,China,33,Male,Text,122,0
User_818,Facebook,China,28,Male,Mixed,410,1
User_819,Facebook,China,22,Female,Image,78,0
User_820,Facebook,China,50,Male,Mixed,498,1
User_821,Facebook,China,22,Male,Image,56,0
User_822,Facebook,China,50,Female,Image,400,1
User_823,Facebook,China,31,Female,Mixed,319,1
User_824,Facebook,China,37,Male,Image,328,0
User_825,Facebook,China,25,Male,Text,211,0
User_826,Facebook,China,23,Female,Mixed,327,1
User_827,Facebook,China,35,Female,Text,442,0
User_828,Facebook,China,29,Male,Video,275,1
User_829,Facebook,China,52,Male,Mixed,289,1
User_830,Facebook,China,39,Male,Video,304,0
User_831,Facebook,China,64,Other,Video,50,0
User_832,Facebook,China,61,Male,Video,376,1
User_833,Facebook,China,51,Female,Image,216,1
User_834,Facebook,China,26,Female,Mixed,335,0
User_835,Facebook,China,53,Male,Image,422,0
User_836,Facebook,China,36,Male,Image,318,1
User_837,Facebook,China,39,Other,Text,388,1
User_838,Facebook,China,53,Female,Text,293,1
User_839,Facebook,China,62,Female,Text,146,0
User_840,Facebook,China,18,Male,Text,246,1
User_841,Facebook,China,49,Female,Mixed,175,0
User_842,Facebook,China,44,Male,Video,253,1
User_843,Facebook,China,42,Male,Video,141,0
User_844,Facebook,China,26,Male,Video,257,0
User_845,Facebook,China,60,Female,Image,443,1
User_846,Facebook,China,57,Female,Text,160,0
User_847,Facebook,China,64,Male,Text,375,0
User_848,Facebook,China,65,Other,Video,70,0
User_849,Facebook,China,50,Female,Image,103,1
User_850,Facebook,China,27,Female,Video,284,0
User_851,Facebook,China,30,Female,Video,467,1
User_852,Facebook,China,44,Female,Video,499,0
User_853,Facebook,China,23,Female,Video,378,1
User_854,Facebook,China,50,Female,Text,347,1
User_855,Facebook,China,38,Male,Image,372,1
User_856,Facebook,China,55,Male,Mixed,123,1
User_857,Facebook,China,54,Female,Image,363,1
User_858,Facebook,China,28,Female,Text,269,1
User_859,Facebook,China,24,Male,Image,97,1
User_860,Facebook,China,32,Male,Video,471,0
User_861,Facebook,China,18,Other,Text,422,0
User_862,Facebook,China,27,Other,Image,464,1
User_863,Facebook,China,64,Female,Video,461,0
User_864,Facebook,China,21,Other,Video,321,1
User_865,Facebook,China,42,Male,Video,387,1
User_866,Facebook,China,42,Female,Image,41,1
User_867,Facebook,China,22,Male,Image,186,1
User_868,Facebook,China,56,Male,Text,222,1
User_869,Facebook,China,23,Female,Video,48,0
User_870,Facebook,China,22,Female,Text,85,1
User_871,Facebook,China,20,Male,Video,223,0
User_872,Facebook,China,64,Female,Text,169,1
User_873,Facebook,China,64,Male,Text,410,1
User_874,Facebook,China,38,Female,Image,117,1
User_875,Facebook,China,39,Female,Image,218,0
User_876,Facebook,China,49,Female,Image,131,0
User_877,Facebook,China,53,Male,Image,37,0
User_878,Facebook,China,56,Male,Image,136,0
User_879,Facebook,China,32,Female,Mixed,81,1
User_880,Facebook,China,26,Male,Image,490,1
User_881,Facebook,China,27,Male,Image,458,0
User_882,Facebook,China,51,Male,Image,394,1
User_883,Facebook,China,65,Other,Mixed,442,0
User_884,Facebook,China,46,Male,Mixed,291,1
User_885,Facebook,China,30,Male,Text,460,0
User_886,Facebook,China,56,Male,Text,71,1
User_887,Facebook,China,42,Female,Video,216,1
User_888,Facebook,China,60,Female,Mixed,153,0
User_889,Facebook,China,45,Female,Mixed,330,0
User_890,Facebook,China,39,Female,Video,373,0
User_891,Facebook,China,58,Female,Text,348,1
User_892,Facebook,China,58,Female,Video,148,0
User_893,Facebook,China,47,Female,Image,444,0
User_894,Facebook,China,19,Male,Image,15,0
User_895,Facebook,China,57,Other,Mixed,125,1
User_896,Facebook,China,62,Male,Text,54,1
User_897,Facebook,China,37,Other,Video,243,0
User_898,Facebook,China,36,Male,Image,329,1
User_899,Facebook,China,21,Male,Mixed,340,1
User_900,Facebook,China,60,Other,Image,244,1
User_901,Facebook,China,26,Male,Mixed,491,1
User_902,Facebook,China,32,Male,Mixed,145,0
User_903,Facebook,China,54,Female,Image,304,1
User_904,Facebook,China,34,Male,Video,201,1
User_905,Facebook,China,24,Female,Video,229,0
User_906,Facebook,China,34,Male,Video,396,0
User_907,Facebook,China,43,Female,Text,254,1
User_908,Facebook,China,59,Male,Text,278,1
User_909,Facebook,China,33,Male,Video,322,0
User_910,Facebook,China,19,Male,Mixed,147,1
User_911,Facebook,China,32,Female,Image,11,0
User_912,Facebook,China,43,Male,Image,233,0
User_913,Facebook,China,55,Female,Video,175,1
User_914,Facebook,China,18,Female,Mixed,165,0
User_915,Facebook,China,63,Male,Mixed,400,0
User_916,Facebook,China,56,Female,Video,397,0
User_917,Facebook,China,23,Female,Image,366,1
User_918,Facebook,China,50,Male,Text,174,0
User_919,Facebook,China,23,Male,Mixed,172,1
User_920,Facebook,China,63,Female,Image,226,1
User_921,Facebook,China,57,Female,Video,113,1
User_922,Facebook,China,35,Female,Video,490,1
User_923,Facebook,China,55,Male,Mixed,149,0
User_924,Facebook,China,48,Female,Text,467,0
User_925,Facebook,China,44,Male,Video,409,0
User_926,Facebook,China,52,Male,Video,414,1
User_927,Facebook,China,28,Male,Mixed,313,0
User_928,Facebook,China,39,Male,Image,417,1
User_929,Facebook,China,49,Male,Video,216,1
User_930,Facebook,China,52,Other,Text,350,0
User_931,Facebook,China,36,Female,Text,38,1
User_932,Facebook,China,60,Female,Text,436,1
User_933,Facebook,China,65,Female,Mixed,148,1
User_934,Facebook,China,45,Female,Video,398,1
User_935,Facebook,China,29,Male,Image,122,0
User_936,Facebook,China,55,Female,Video,297,0
User_937,Facebook,China,35,Male,Image,219,0
User_938,Facebook,China,28,Male,Text,352,1
User_939,Facebook,China,42,Female,Image,415,0
User_940,Facebook,China,24,Female,Video,113,1
User_941,Facebook,China,39,Female,Text,102,1
User_942,Facebook,China,37,Female,Text,384,0
User_943,Facebook,China,32,Female,Image,29,1
User_944,Facebook,China,20,Female,Image,103,1
User_945,Facebook,China,19,Female,Image,331,1
User_946,Facebook,China,43,Female,Mixed,433,1
User_947,Facebook,China,37,Male,Mixed,483,0
User_948,Facebook,China,37,Female,Mixed,439,1
User_949,Facebook,China,24,Female,Video,248,1
User_950,Facebook,China,44,Female,Mixed,265,1
User_951,Facebook,China,52,Male,Text,243,1
User_952,Facebook,China,48,Other,Mixed,216,1
User_953,Facebook,China,47,Male,Mixed,240,0
User_954,Facebook,China,29,Female,Mixed,307,1
User_955,Facebook,China,36,Female,Image,443,0
User_956,Facebook,China,51,Male,Image,367,1
User_957,Facebook,China,49,Male,Text,93,1
User_958,Facebook,China,57,Male,Mixed,65,0
User_959,Facebook,China,28,Male,Mixed,102,0
User_960,Facebook,China,27,Male,Text,429,1
User_961,Facebook,China,49,Other,Image,95,1
User_962,Facebook,China,35,Male,Video,353,0
User_963,Facebook,China,40,Male,Video,384,1
User_964,Facebook,China,63,Female,Text,201,1
User_965,Facebook,China,57,Male,Mixed,364,0
User_966,Facebook,China,40,Male,Video,232,0
User_967,Facebook,China,59,Male,Image,274,0
User_968,Facebook,China,42,Female,Video,469,1
User_969,Facebook,China,32,Male,Video,328,0
User_970,Facebook,China,30,Other,Text,49,0
User_971,Facebook,China,44,Female,Text,217,1
User_972,Facebook,China,29,Male,Video,453,0
User_973,Facebook,China,52,Female,Mixed,448,1
User_974,Facebook,China,42,Female,Mixed,406,1
User_975,Facebook,China,54,Female,Text,197,0
User_976,Facebook,China,48,Male,Mixed,48,1
User_977,Facebook,China,30,Female,Image,200,1
User_978,Facebook,China,45,Male,Video,421,0
User_979,Facebook,China,51,Other,Mixed,431,1
User_980,Facebook,China,25,Male,Image,215,0
User_981,Facebook,China,27,Male,Video,85,1
User_982,Facebook,China,48,Female,Text,199,1
User_983,Facebook,China,58,Male,Text,259,1
User_984,Facebook,China,39,Female,Text,136,1
User_985,Facebook,China,37,Male,Text,447,0
User_986,Facebook,China,18,Male,Text,417,0
User_987,Facebook,China,44,Male,Image,337,0
User_988,Facebook,China,43,Female,Text,432,0
User_989,Facebook,China,45,Female,Mixed,384,0
User_990,Facebook,China,35,Female,Image,368,1
